name_tovar_ua;kod_tovar;brend;alias;price;matr_visot;matr_zhors;matr_nagruz;introtext_razm_price_vse;cont_name_harakt_vse;image;mimage1;mimage2;template
Ортопедичний матрац Еко ЕКО ЛАЙТ;E-1040-1054-32;Eкo;ortopedichnij-matrats-eko-eko-lajt-kiev-borispol-brovary-matras;1892;12см;4;90 кг;"<tr><th scope=""row"">70х190</th><td>1 892 грн.</td></tr><tr><th scope=""row"">80х190</th><td>2 124 грн.</td></tr><tr><th scope=""row"">90х190</th><td>2 347 грн.</td></tr><tr><th scope=""row"">120х190</th><td>3 076 грн.</td></tr><tr><th scope=""row"">140х190</th><td>3 520 грн.</td></tr><tr><th scope=""row"">150х190</th><td>3 701 грн.</td></tr><tr><th scope=""row"">160х190</th><td>3 874 грн.</td></tr><tr><th scope=""row"">180х190</th><td>4 315 грн.</td></tr><tr><th scope=""row"">80х200</th><td>2 157 грн.</td></tr><tr><th scope=""row"">90х200</th><td>2 382 грн.</td></tr><tr><th scope=""row"">120х200</th><td>3 120 грн.</td></tr><tr><th scope=""row"">140х200</th><td>3 569 грн.</td></tr><tr><th scope=""row"">150х200</th><td>3 751 грн.</td></tr><tr><th scope=""row"">160х200</th><td>3 921 грн.</td></tr><tr><th scope=""row"">180х200</th><td>4 456 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>12см грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>- грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>- грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>90 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>- грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-eko-eko-lajt/ortopedichnij-matrats-eko-eko-lajt-kiev-odesa-lviv-78.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Комплект ортопедичних матраців Sleep&Fly Hotel STANDART PLUS;S-76-84-32;Sleep&Fly Hotel;komplekt-ortopedichnih-matratsv-sleepfly-hotel-standart-plus-kiev-borispol-brovary-matras;5711;21 см;5;140 кг;"<tr><th scope=""row"">80х190</th><td>5 711 грн.</td></tr><tr><th scope=""row"">90х190</th><td>6 101 грн.</td></tr><tr><th scope=""row"">80х200</th><td>5 801 грн.</td></tr><tr><th scope=""row"">90х200</th><td>6 182 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>21 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Мульті Боннель грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>5 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>140 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Комплект складається з двох половин (з двох ортопедичних матраців) грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/komplekt-ortopedichnih-matratsv-sleepfly-hotel-standart-plus/komplekt-ortopedichnih-matratsv-sleepfly-hotel-standart-plus-kiev-odesa-lviv-79.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Комплект ортопедичних матраців Sleep&Fly Hotel OPTIMA;S-73-79-80;Sleep&Fly Hotel;komplekt-ortopedichnih-matratsv-sleepfly-hotel-optima-kiev-borispol-brovary-matras;7641;20 см;4;130 кг;"<tr><th scope=""row"">80х190</th><td>7 641 грн.</td></tr><tr><th scope=""row"">90х190</th><td>8 390 грн.</td></tr><tr><th scope=""row"">80х200</th><td>7 752 грн.</td></tr><tr><th scope=""row"">90х200</th><td>8 508 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>20 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна з масажним ефектом грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Pocket Spring грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Комплект складається з двох половин (з двох ортопедичних матраців) грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/komplekt-ortopedichnih-matratsv-sleepfly-hotel-optima/komplekt-ortopedichnih-matratsv-sleepfly-hotel-optima-kiev-odesa-lviv-80.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Ortomed ORTOMED FLEX;O-76-68-32;Ortomed;ortopedichnij-matrats-ortomed-ortomed-flex-kiev-borispol-brovary-matras;3473;12см;4;120 кг;"<tr><th scope=""row"">70х190</th><td>3 473 грн.</td></tr><tr><th scope=""row"">80х190</th><td>3 897 грн.</td></tr><tr><th scope=""row"">90х190</th><td>4 307 грн.</td></tr><tr><th scope=""row"">120х190</th><td>5 645 грн.</td></tr><tr><th scope=""row"">140х190</th><td>6 462 грн.</td></tr><tr><th scope=""row"">150х190</th><td>6 794 грн.</td></tr><tr><th scope=""row"">160х190</th><td>7 112 грн.</td></tr><tr><th scope=""row"">180х190</th><td>7 919 грн.</td></tr><tr><th scope=""row"">80х200</th><td>3 959 грн.</td></tr><tr><th scope=""row"">90х200</th><td>4 373 грн.</td></tr><tr><th scope=""row"">120х200</th><td>5 727 грн.</td></tr><tr><th scope=""row"">140х200</th><td>6 551 грн.</td></tr><tr><th scope=""row"">150х200</th><td>6 882 грн.</td></tr><tr><th scope=""row"">160х200</th><td>7 197 грн.</td></tr><tr><th scope=""row"">180х200</th><td>8 181 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>12см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>- грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>- грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Прогумована тканина грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>120 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Прогумована тканина грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-ortomed-ortomed-flex/ortopedichnij-matrats-ortomed-ortomed-flex-kiev-odesa-lviv-81.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Ortomed ORTOMED;O-77-82-84;Ortomed;ortopedichnij-matrats-ortomed-ortomed-kiev-borispol-brovary-matras;3368;18 см;4;140 кг;"<tr><th scope=""row"">70х190</th><td>3 368 грн.</td></tr><tr><th scope=""row"">80х190</th><td>3 779 грн.</td></tr><tr><th scope=""row"">90х190</th><td>4 175 грн.</td></tr><tr><th scope=""row"">120х190</th><td>5 472 грн.</td></tr><tr><th scope=""row"">140х190</th><td>6 264 грн.</td></tr><tr><th scope=""row"">150х190</th><td>6 587 грн.</td></tr><tr><th scope=""row"">160х190</th><td>6 894 грн.</td></tr><tr><th scope=""row"">180х190</th><td>7 677 грн.</td></tr><tr><th scope=""row"">80х200</th><td>3 836 грн.</td></tr><tr><th scope=""row"">90х200</th><td>4 238 грн.</td></tr><tr><th scope=""row"">120х200</th><td>5 552 грн.</td></tr><tr><th scope=""row"">140х200</th><td>6 350 грн.</td></tr><tr><th scope=""row"">150х200</th><td>6 672 грн.</td></tr><tr><th scope=""row"">160х200</th><td>6 977 грн.</td></tr><tr><th scope=""row"">180х200</th><td>7 931 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>18 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>- грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Прогумована тканина грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Мульті Боннель грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>140 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Прогумована тканина грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-ortomed-ortomed/ortopedichnij-matrats-ortomed-ortomed-kiev-odesa-lviv-82.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Ortomed ORTOMED LUX;O-76-69-68;Ortomed;ortopedichnij-matrats-ortomed-ortomed-lux-kiev-borispol-brovary-matras;4845;18 см;4;130 кг;"<tr><th scope=""row"">70х190</th><td>4 845 грн.</td></tr><tr><th scope=""row"">80х190</th><td>5 439 грн.</td></tr><tr><th scope=""row"">90х190</th><td>6 011 грн.</td></tr><tr><th scope=""row"">120х190</th><td>7 878 грн.</td></tr><tr><th scope=""row"">140х190</th><td>9 017 грн.</td></tr><tr><th scope=""row"">150х190</th><td>9 480 грн.</td></tr><tr><th scope=""row"">160х190</th><td>9 923 грн.</td></tr><tr><th scope=""row"">180х190</th><td>11 051 грн.</td></tr><tr><th scope=""row"">80х200</th><td>5 523 грн.</td></tr><tr><th scope=""row"">90х200</th><td>6 099 грн.</td></tr><tr><th scope=""row"">120х200</th><td>7 989 грн.</td></tr><tr><th scope=""row"">140х200</th><td>9 140 грн.</td></tr><tr><th scope=""row"">150х200</th><td>9 603 грн.</td></tr><tr><th scope=""row"">160х200</th><td>10 043 грн.</td></tr><tr><th scope=""row"">180х200</th><td>11 417 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>18 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>- грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Прогумована тканина грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Pocket Spring грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Прогумована тканина грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-ortomed-ortomed-lux/ortopedichnij-matrats-ortomed-ortomed-lux-kiev-odesa-lviv-83.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Шанс ШАНС;Ш-1040-1057-32;Шанс;ortopedichnij-matrats-shans-shans-kiev-borispol-brovary-matras;1836;18 см;4;100 кг;"<tr><th scope=""row"">70х190</th><td>1 836 грн.</td></tr><tr><th scope=""row"">80х190</th><td>2 062 грн.</td></tr><tr><th scope=""row"">90х190</th><td>2 278 грн.</td></tr><tr><th scope=""row"">120х190</th><td>2 985 грн.</td></tr><tr><th scope=""row"">140х190</th><td>3 416 грн.</td></tr><tr><th scope=""row"">150х190</th><td>3 593 грн.</td></tr><tr><th scope=""row"">160х190</th><td>3 760 грн.</td></tr><tr><th scope=""row"">180х190</th><td>4 189 грн.</td></tr><tr><th scope=""row"">80х200</th><td>2 093 грн.</td></tr><tr><th scope=""row"">90х200</th><td>2 311 грн.</td></tr><tr><th scope=""row"">120х200</th><td>3 028 грн.</td></tr><tr><th scope=""row"">140х200</th><td>3 463 грн.</td></tr><tr><th scope=""row"">150х200</th><td>3 639 грн.</td></tr><tr><th scope=""row"">160х200</th><td>3 806 грн.</td></tr><tr><th scope=""row"">180х200</th><td>4 326 грн.</td></tr><tr><th scope=""row"">200х200</th><td>4 852 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>18 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>- грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Блок пружин «Боннель»  (120 шт./м?) грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>100 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>- грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-shans-shans/ortopedichnij-matrats-shans-shans-kiev-odesa-lviv-84.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Шанс ШАНС 1;Ш-1057-1064-1040;Шанс;ortopedichnij-matrats-shans-shans-1-kiev-borispol-brovary-matras;2133;20 см;4;100 кг;"<tr><th scope=""row"">70х190</th><td>2 133 грн.</td></tr><tr><th scope=""row"">80х190</th><td>2 393 грн.</td></tr><tr><th scope=""row"">90х190</th><td>2 646 грн.</td></tr><tr><th scope=""row"">120х190</th><td>3 468 грн.</td></tr><tr><th scope=""row"">140х190</th><td>3 969 грн.</td></tr><tr><th scope=""row"">150х190</th><td>4 173 грн.</td></tr><tr><th scope=""row"">160х190</th><td>4 368 грн.</td></tr><tr><th scope=""row"">180х190</th><td>4 865 грн.</td></tr><tr><th scope=""row"">80х200</th><td>2 431 грн.</td></tr><tr><th scope=""row"">90х200</th><td>2 685 грн.</td></tr><tr><th scope=""row"">120х200</th><td>3 518 грн.</td></tr><tr><th scope=""row"">140х200</th><td>4 022 грн.</td></tr><tr><th scope=""row"">150х200</th><td>4 228 грн.</td></tr><tr><th scope=""row"">160х200</th><td>4 420 грн.</td></tr><tr><th scope=""row"">180х200</th><td>5 026 грн.</td></tr><tr><th scope=""row"">200х200</th><td>5 637 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>20 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>- грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Блок пружин «Боннель»  (120 шт./м?) грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>100 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>- грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-shans-shans-1/ortopedichnij-matrats-shans-shans-1-kiev-odesa-lviv-85.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Шанс ШАНС 2;Ш-1057-1064-1040;Шанс;ortopedichnij-matrats-shans-shans-2-kiev-borispol-brovary-matras;2343;20 см;4;100 кг;"<tr><th scope=""row"">70х190</th><td>2 343 грн.</td></tr><tr><th scope=""row"">80х190</th><td>2 627 грн.</td></tr><tr><th scope=""row"">90х190</th><td>2 904 грн.</td></tr><tr><th scope=""row"">120х190</th><td>3 808 грн.</td></tr><tr><th scope=""row"">140х190</th><td>4 358 грн.</td></tr><tr><th scope=""row"">150х190</th><td>4 583 грн.</td></tr><tr><th scope=""row"">160х190</th><td>4 794 грн.</td></tr><tr><th scope=""row"">180х190</th><td>5 340 грн.</td></tr><tr><th scope=""row"">80х200</th><td>2 669 грн.</td></tr><tr><th scope=""row"">90х200</th><td>2 947 грн.</td></tr><tr><th scope=""row"">120х200</th><td>3 861 грн.</td></tr><tr><th scope=""row"">140х200</th><td>4 416 грн.</td></tr><tr><th scope=""row"">150х200</th><td>4 641 грн.</td></tr><tr><th scope=""row"">160х200</th><td>4 853 грн.</td></tr><tr><th scope=""row"">180х200</th><td>5 517 грн.</td></tr><tr><th scope=""row"">200х200</th><td>6 187 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>20 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>- грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард. прошита натуральною бавовною грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Блок пружин «Боннель»  (120 шт./м?) грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>100 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>- грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-shans-shans-2/ortopedichnij-matrats-shans-shans-2-kiev-odesa-lviv-86.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Шанс ШАНС HARD;Ш-65-1057-32;Шанс;ortopedichnij-matrats-shans-shans-hard-kiev-borispol-brovary-matras;2343;20 см;5;140 кг;"<tr><th scope=""row"">70х190</th><td>2 343 грн.</td></tr><tr><th scope=""row"">80х190</th><td>2 627 грн.</td></tr><tr><th scope=""row"">90х190</th><td>2 904 грн.</td></tr><tr><th scope=""row"">120х190</th><td>3 808 грн.</td></tr><tr><th scope=""row"">140х190</th><td>4 358 грн.</td></tr><tr><th scope=""row"">150х190</th><td>4 583 грн.</td></tr><tr><th scope=""row"">160х190</th><td>4 794 грн.</td></tr><tr><th scope=""row"">180х190</th><td>5 340 грн.</td></tr><tr><th scope=""row"">80х200</th><td>2 669 грн.</td></tr><tr><th scope=""row"">90х200</th><td>2 947 грн.</td></tr><tr><th scope=""row"">120х200</th><td>3 861 грн.</td></tr><tr><th scope=""row"">140х200</th><td>4 416 грн.</td></tr><tr><th scope=""row"">150х200</th><td>4 641 грн.</td></tr><tr><th scope=""row"">160х200</th><td>4 853 грн.</td></tr><tr><th scope=""row"">180х200</th><td>5 517 грн.</td></tr><tr><th scope=""row"">200х200</th><td>6 187 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>20 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>- грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Блок пружин «Боннель»  (150 шт./м?) грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>5 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>140 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>- грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-shans-shans-hard/ortopedichnij-matrats-shans-shans-hard-kiev-odesa-lviv-87.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
